sample_index,ASM_A_MeanT,ASD_A_SDevT,BSM_B_MeanT,BSD_B_SDevT,CSM_C_MeanT,CSD_C_SDevT,ISM_I_MeanT,ISD_I_SDevT,ALM_A_MeanT,ALD_A_SDevT,BLM_B_MeanT,BLD_B_SDevT,CLM_C_MeanT,CLD_C_SDevT,ILM_I_MeanT,ILD_I_SDevT
95,0.5106654949268998,0.6889441876999646,0.5483870967741937,0.601178781925344,0.5304212168486737,0.6976241900647949,0.7611940298507464,0.7347740667976426,0.8292682926829261,0.8973607038123169,0.9235092101155169,0.5804576825281511,0.6513409961685822,0.6097915656810472,0.7542825049143498,0.9266247379454926
96,0.8795926792349011,0.5173058101254562,0.49275362318840593,0.49275362318840593,0.5029585798816572,0.49275362318840593,0.5666666666666668,0.506089309878214,0.7555555555555564,0.5160202360876899,0.49275362318840593,0.49275362318840593,0.4995102840352595,0.5534535855697318,0.5491719484767943,0.5280764635603347
97,0.9945542243659612,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.49780380673499314,0.49275362318840593,0.5828571428571431,0.5130315500685872,0.8717948717948741,0.5160202360876899,0.4985673352435531,0.5149854979052532,0.49275362318840593,0.5213427268959803,0.5738090151676994,0.5616264294790344
98,0.8548883241941925,0.6082226174286014,0.9639175257731959,0.8619718309859155,0.8018867924528301,0.9022346368715085,0.6580645161290324,0.9144254278728607,0.7555555555555534,0.6361746361746363,0.7445255474452558,0.805849722642461,0.5978898007033998,0.8369926813040586,0.8950349883372212,0.8230912476722534
99,0.8240299084697672,0.7379109023987817,0.8423423423423424,0.7989556135770236,0.7640449438202244,0.7546728971962617,0.6938775510204083,0.6938775510204083,0.8292682926829261,0.6361746361746363,0.8164504554236821,0.9383440986494422,0.5978898007033998,0.9729311678267595,0.9623790756001431,0.9075975359342917
100,0.6773338984846881,0.8601864181091878,0.7178502879078695,0.8292682926829268,0.6104129263913821,0.568661971830986,0.9357798165137617,0.614121510673235,0.7555555555555534,0.7200000000000001,0.6842470506592646,0.901297236322617,0.5284974093264249,0.9729311678267596,0.8015517755893763,0.9671772428884028
101,0.4735867229754755,0.5254880694143168,0.49734042553191504,0.5625000000000001,0.5246913580246918,0.49275362318840593,0.5795454545454546,0.700374531835206,0.40476190476190466,0.4664634146341465,0.3798151001540833,0.49812967581047396,0.9010600706713782,0.48608964451313763,0.4494645247657299,0.5725388601036271
102,0.9530341434322371,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.5082212257100153,0.5062695924764892,0.5204081632653064,0.5201668984700976,0.8717948717948741,0.49275362318840593,0.4985673352435531,0.503624330286795,0.49275362318840593,0.5066451872734596,0.5159431425278526,0.5039908779931587
103,0.9530341434322371,0.5173058101254562,0.49275362318840593,0.49275362318840593,0.5190839694656494,0.5205479452054795,0.5151515151515154,0.506089309878214,0.8292682926829261,0.49275362318840593,0.4985673352435531,0.503624330286795,0.4995102840352595,0.5213427268959803,0.5124976149589774,0.5098039215686276
104,0.9945542243659612,0.5173058101254562,0.49275362318840593,0.5041186161449754,0.5029585798816572,0.5062695924764892,0.5340314136125657,0.5428156748911468,0.8717948717948741,0.49275362318840593,0.49275362318840593,0.503624330286795,0.4995102840352595,0.5369184805804526,0.5338898827270923,0.5344619105199517
105,0.5898311340776976,0.8601864181091878,0.7178502879078695,0.7989556135770236,0.7083333333333333,0.8601864181091878,0.5483870967741937,0.8519362186788154,0.8292682926829261,0.9776357827476039,0.9037580201649861,0.5804576825281511,0.9864603481624761,0.5066451872734596,0.8847167325428192,0.5280764635603347
106,0.8469590565787772,0.9378932085820293,0.6481802426343155,0.9357798165137615,0.7083333333333341,0.9022346368715085,0.7234042553191492,0.5852895148669798,0.6181818181818172,0.9357798165137613,0.6236559139784947,0.7286821705426356,0.5525460455037922,0.654186167446698,0.5825200607243552,0.7049441786283892
107,0.7144294176819066,0.7065257017863654,0.5373563218390806,0.675496688741722,0.6181818181818185,0.9486049926578559,0.5454545454545456,0.6042003231017773,0.7555555555555564,0.770780856423174,0.5577974731284179,0.7061422889969069,0.7296137339055798,0.765672550213025,0.5159431425278526,0.5477075588599754
108,0.5749752631105512,0.8601864181091878,0.6642984014209593,0.8973607038123167,0.5882352941176466,0.6976241900647949,0.6415094339622642,0.7494989979959921,0.5396825396825388,0.7200000000000001,0.5298226759806557,0.83533716675379,0.49275362318840593,0.799745708836618,0.5229750778816203,0.9888143176733781
109,0.9530341434322371,0.49275362318840593,0.49734042553191504,0.49275362318840593,0.5190839694656494,0.5205479452054795,0.5340314136125657,0.49933244325767706,0.971428571428572,0.8292682926829271,0.8164504554236819,0.7286821705426356,0.9864603481624761,0.5710394916023606,0.7326786688488817,0.9888143176733781
110,0.5898311340776976,0.6082226174286014,0.6328257191201355,0.7445255474452555,0.6181818181818177,0.7868453105968333,0.6181818181818183,0.5945945945945947,0.6938775510204075,0.8292682926829271,0.800974817221771,0.5956019381289602,0.7152875175315575,0.5534535855697317,0.7771990740740746,0.6626686656671665
111,0.9530341434322371,0.5444329993445081,0.502013422818792,0.5160202360876899,0.5029585798816572,0.49275362318840593,0.6219512195121953,0.5590433482810165,0.8717948717948741,0.7200000000000001,0.6627828814698634,0.805849722642461,0.7762557077625565,0.631209232313096,0.6867808744566607,0.9075975359342917
112,0.9945542243659612,0.49275362318840593,0.49734042553191504,0.49275362318840593,0.5190839694656494,0.5356550580431179,0.5257731958762889,0.506089309878214,0.971428571428572,0.770780856423174,0.7860749402072815,0.6461787302871008,0.9604519774011308,0.5534535855697317,0.7326786688488817,0.7281713344316311
113,0.8469590565787772,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.5954465849387041,0.6060037523452159,0.5573770491803282,0.5350500715307583,0.8717948717948741,0.7200000000000001,0.614585497610638,0.9785670545009186,0.7931570762052883,0.765672550213025,0.7189507494646682,0.9075975359342917
114,0.5898311340776976,0.9378932085820293,0.7083333333333335,0.6181818181818184,0.6882591093117404,0.5356550580431179,0.7611940298507464,0.7206165703275531,0.8292682926829261,0.9776357827476039,0.9441429939355253,0.5660644704215375,0.7152875175315575,0.5213427268959803,0.827479975354282,0.6938775510204082
115,0.9530341434322371,0.5173058101254562,0.49275362318840593,0.49275362318840593,0.5029585798816572,0.49275362318840593,0.5666666666666668,0.527503526093089,0.8292682926829261,0.49275362318840593,0.4985673352435531,0.5393182585217686,0.4995102840352595,0.5534535855697318,0.5491719484767943,0.5477075588599754
116,0.7144294176819066,0.7379109023987817,0.5974440894568691,0.675496688741722,0.8740359897172246,0.8218829516539441,0.5454545454545456,0.5852895148669798,0.7555555555555564,0.6361746361746363,0.6426243754073431,0.8670645686380902,0.9604519774011308,0.9729311678267596,0.591499669676283,0.599728629579376
117,0.49275362318840593,0.6889441876999646,0.6042003231017773,0.8619718309859157,0.5743243243243242,0.7868453105968333,0.5543478260869567,0.5762711864406781,0.6415094339622647,0.8619718309859155,0.6236559139784947,0.778373112518266,0.5284974093264249,0.9229640498899486,0.7397411181492705,0.5997286295793759
118,0.7435151797138518,0.8877691250572608,0.7276264591439691,0.8292682926829268,0.7083333333333333,0.7868453105968333,0.7183098591549297,0.9373433583959899,0.6666666666666666,0.9776357827476039,0.6955090524335764,0.665002080732418,0.5978898007033998,0.6788990825688074,0.7189507494646685,0.7529812606473596
119,0.9945542243659612,0.49275362318840593,0.49734042553191504,0.49275362318840593,0.5082212257100153,0.5062695924764892,0.5604395604395606,0.506089309878214,0.9189189189189161,0.770780856423174,0.7071479799187187,0.6461787302871008,0.7445255474452555,0.5213427268959803,0.7189507494646682,0.7935368043087973
120,0.8795926792349011,0.5444329993445081,0.49734042553191504,0.49275362318840593,0.5811965811965816,0.6265761396702232,0.5284974093264251,0.5590433482810165,0.5573770491803282,0.528497409326425,0.5168617857766906,0.6283916633896974,0.6398996235884568,0.9229640498899486,0.52297507788162,0.5762711864406781
121,0.8881478393775174,0.7379109023987817,0.8558352402745995,0.770780856423174,0.8153477218225416,0.6060037523452159,0.7445255474452557,0.9144254278728607,0.9189189189189161,0.6361746361746363,0.8666861998242017,0.9383440986494422,0.688259109311741,0.8778785764131194,0.8551416746259152,0.9464668094218418
122,0.7953216374268995,0.6460717857539727,0.8165938864628821,0.770780856423174,0.7296137339055788,0.7868453105968333,0.8793103448275863,0.7807933194154489,0.6666666666666666,0.770780856423174,0.6627828814698634,0.86706456863809,0.5610561056105611,0.8778785764131194,0.6806893056259506,0.9075975359342916
123,0.560849346319207,0.8178365452243634,0.7178502879078695,0.7989556135770236,0.6692913385826771,0.7546728971962617,0.703448275862069,0.49275362318840593,0.9189189189189161,0.8973607038123169,0.6426243754073431,0.665002080732418,0.663198959687906,0.5534535855697317,0.7189507494646682,0.7403685092127303
124,0.7953216374268995,0.6082226174286014,0.8990384615384618,0.6970387243735765,0.8018867924528301,0.6265761396702232,0.9622641509433963,0.8519362186788154,0.790697674418605,0.9776357827476039,0.6627828814698634,0.778373112518266,0.6754966887417221,0.6788990825688074,0.6630461614416193,0.8230912476722534
125,0.9530341434322371,0.49275362318840593,0.49734042553191504,0.49275362318840593,0.5029585798816572,0.49275362318840593,0.5604395604395606,0.5130315500685872,0.8292682926829261,0.49275362318840593,0.4985673352435531,0.49275362318840593,0.49275362318840593,0.5066451872734596,0.5491719484767943,0.5410036719706244
126,0.9630857315051946,0.5444329993445081,0.49734042553191504,0.49275362318840593,0.5029585798816572,0.5062695924764892,0.5930232558139537,0.5428156748911468,0.8717948717948741,0.49275362318840593,0.4985673352435531,0.49275362318840593,0.49275362318840593,0.5066451872734596,0.5571458203692182,0.5098039215686276
127,0.7435151797138518,0.794370815685203,0.8043010752688173,0.6552462526766597,0.9604519774011291,0.6265761396702232,0.9026548672566373,0.6042003231017773,0.971428571428572,0.6361746361746363,0.565258933690044,0.9383440986494422,0.607866507747318,0.7055524397083568,0.5825200607243549,0.9464668094218418
128,0.5898311340776976,0.9378932085820293,0.5974440894568691,0.675496688741722,0.602836879432624,0.6265761396702232,0.5483870967741937,0.5852895148669798,0.6181818181818172,0.7200000000000001,0.588891100935696,0.8670645686380902,0.5362776025236599,0.765672550213025,0.5914996696762831,0.9075975359342916
129,0.737510095765551,0.8178365452243634,0.5116279069767442,0.5698324022346369,0.5029585798816572,0.5062695924764892,0.6538461538461541,0.6572934973637963,0.7234042553191503,0.675496688741722,0.504519870373529,0.5268710847345863,0.49275362318840593,0.5213427268959803,0.5738090151676994,0.6251768033946253
130,0.9530341434322371,0.5444329993445081,0.49734042553191504,0.49275362318840593,0.5029585798816572,0.49275362318840593,0.5964912280701757,0.5350500715307583,0.7555555555555564,0.5415929203539824,0.4985673352435531,0.503624330286795,0.49275362318840593,0.49275362318840593,0.6201800969752944,0.5616264294790344
131,0.762131870752358,0.9378932085820293,0.5067750677506776,0.528497409326425,0.5082212257100153,0.5062695924764892,0.6455696202531648,0.5508100147275407,0.7555555555555564,0.6361746361746363,0.4985673352435531,0.5149854979052532,0.49275362318840593,0.5066451872734596,0.5738090151676994,0.5344619105199517
132,0.9945542243659612,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.5029585798816572,0.5062695924764892,0.5604395604395606,0.49275362318840593,0.8292682926829261,0.5415929203539824,0.4985673352435531,0.503624330286795,0.4995102840352595,0.5534535855697318,0.5653546621763841,0.6341463414634148
133,0.7953216374268995,0.6082226174286014,0.8165938864628821,0.9776357827476038,0.6513409961685819,0.8218829516539441,0.8225806451612905,0.6572934973637963,0.6666666666666666,0.675496688741722,0.614585497610638,0.9785670545009186,0.5064548162859985,0.9729311678267596,0.769407046691493,0.9671772428884028
134,0.8881478393775174,0.5745627038244887,0.748,0.8973607038123167,0.9604519774011291,0.9022346368715085,0.7500000000000001,0.93734335839599,0.8717948717948701,0.5698324022346369,0.8848339814537843,0.86706456863809,0.6288532675709004,0.8369926813040586,0.8950349883372208,0.7163695299837927
135,0.6980452113137486,0.6460717857539727,0.780793319415449,0.601178781925344,0.678642714570858,0.5867393278837422,0.8429752066115701,0.7494989979959921,0.7906976744186047,0.7200000000000001,0.7191830780452226,0.9785670545009186,0.5978898007033998,0.9729311678267596,0.9164107813033099,0.8893360160965795
136,0.7953216374268995,0.6889441876999646,0.7923728813559324,0.675496688741722,0.678642714570858,0.6976241900647949,0.8947368421052634,0.8717948717948719,0.7234042553191476,0.6361746361746363,0.6426243754073431,0.8670645686380902,0.5525460455037922,0.9729311678267596,0.8015517755893767,0.8230912476722534
137,0.9945542243659612,0.5444329993445081,0.49734042553191504,0.49275362318840593,0.5029585798816572,0.5062695924764892,0.5425531914893619,0.527503526093089,0.9189189189189204,0.6361746361746363,0.6842470506592644,0.7061422889969068,0.7152875175315562,0.5534535855697317,0.6688247011952192,0.9075975359342917
138,0.9530341434322371,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.5029585798816572,0.49275362318840593,0.5666666666666668,0.5428156748911468,0.8717948717948741,0.601178781925344,0.6057751382346919,0.805849722642461,0.6288532675709004,0.631209232313096,0.6252327746741156,0.8080438756855576
139,0.9945542243659612,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.5135951661631422,0.5205479452054795,0.5284974093264251,0.506089309878214,0.8292682926829261,0.49275362318840593,0.4985673352435531,0.503624330286795,0.4995102840352595,0.5369184805804526,0.5531301482701813,0.5838837516512551
140,0.9530341434322371,0.5444329993445081,0.49734042553191504,0.49275362318840593,0.5029585798816572,0.49275362318840593,0.675496688741722,0.5350500715307583,0.8292682926829261,0.8973607038123169,0.597213809812235,0.86706456863809,0.6181818181818177,0.7055524397083568,0.6992970580577974,0.9464668094218418
141,0.9630857315051946,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.5082212257100153,0.5062695924764892,0.5483870967741937,0.49933244325767706,0.8717948717948741,0.49275362318840593,0.4985673352435531,0.49275362318840593,0.5064548162859979,0.5534535855697318,0.5265634189374634,0.515752625437573
142,0.7953216374268995,0.8877691250572608,0.7695473251028808,0.8619718309859157,0.678642714570858,1.0,0.9026548672566371,0.7494989979959921,0.8717948717948741,0.8292682926829271,0.8325358851674641,0.805849722642461,0.9604519774011308,0.631209232313096,0.6630461614416193,0.9671772428884026
143,0.9148418491484214,0.49275362318840593,0.49734042553191504,0.49275362318840593,0.5082212257100153,0.5062695924764892,0.5396825396825399,0.5201668984700976,0.8292682926829261,0.7200000000000001,0.614585497610638,0.9383440986494422,0.6882591093117411,0.799745708836618,0.6517835476826013,0.9464668094218418
144,0.6219713924296973,0.6889441876999646,0.7586206896551725,0.7445255474452557,0.7188160676532767,0.9486049926578559,0.703448275862069,0.7974413646055438,0.6666666666666666,0.8292682926829271,0.9037580201649863,0.5393182585217686,0.848585690515808,0.49275362318840593,0.8457178841309829,0.6164574616457462
145,0.8240299084697672,0.6889441876999646,0.7695473251028807,0.7200000000000001,0.9798270893371744,0.8601864181091878,0.7034482758620692,0.6812386156648452,0.9189189189189204,0.5698324022346369,0.565258933690044,0.805849722642461,0.5978898007033998,0.8369926813040586,0.6007604562737644,0.6251768033946253
146,0.9945542243659612,0.5444329993445081,0.49734042553191504,0.49275362318840593,0.5082212257100153,0.5205479452054795,0.5204081632653064,0.5350500715307583,0.790697674418605,0.5160202360876899,0.4985673352435531,0.49275362318840593,0.4995102840352595,0.5066451872734596,0.5194353123187007,0.5280764635603347
147,0.9945542243659612,0.5444329993445081,0.49734042553191504,0.49275362318840593,0.5135951661631422,0.5356550580431179,0.5177664974619292,0.5201668984700976,0.790697674418605,0.5160202360876899,0.4985673352435531,0.503624330286795,0.5135951661631423,0.5710394916023606,0.5090978013646703,0.5218417945690674
148,0.9530341434322371,0.5745627038244887,0.5067750677506776,0.5415929203539824,0.5246913580246918,0.5516652433817252,0.5635359116022102,0.5201668984700976,0.8717948717948741,0.5415929203539824,0.5232619847868388,0.5956019381289602,0.5284974093264249,0.5710394916023606,0.5612202256581698,0.6433770014556043
149,0.9530341434322371,0.5173058101254562,0.502013422818792,0.5041186161449754,0.5304212168486743,0.5867393278837422,0.5100000000000002,0.5428156748911468,0.8717948717948741,0.7200000000000001,0.6057751382346919,0.8353371667537898,0.6398996235884568,0.6788990825688074,0.6103158373097023,0.9075975359342916
150,0.9148418491484214,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.5082212257100153,0.5062695924764892,0.5396825396825399,0.49933244325767706,0.790697674418605,0.49275362318840593,0.4985673352435531,0.49275362318840593,0.5064548162859979,0.5213427268959803,0.5265634189374634,0.5280764635603347
151,0.8795926792349011,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.5029585798816572,0.49275362318840593,0.6107784431137727,0.506089309878214,0.790697674418605,0.49275362318840593,0.4985673352435531,0.49275362318840593,0.49275362318840593,0.5066451872734596,0.5571458203692182,0.5344619105199517
152,0.9148418491484214,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.6104129263913829,0.5867393278837422,0.5284974093264251,0.49275362318840593,0.7234042553191503,0.5160202360876899,0.5232619847868388,0.6115575966322235,0.7015130674002749,0.9729311678267595,0.5057427979664848,0.5344619105199517
153,0.9945542243659612,0.5173058101254562,0.49734042553191504,0.49275362318840593,0.5676126878130223,0.568661971830986,0.5257731958762889,0.49933244325767706,0.7555555555555564,0.5160202360876899,0.4985673352435531,0.503624330286795,0.5978898007033998,0.6097915656810472,0.502431724653947,0.515752625437573
