ASM_A_MeanT,ASD_A_SDevT,BSM_B_MeanT,BSD_B_SDevT,CSM_C_MeanT,CSD_C_SDevT,ISM_I_MeanT,ISD_I_SDevT,ALM_A_MeanT,ALD_A_SDevT,BLM_B_MeanT,BLD_B_SDevT,CLM_C_MeanT,CLD_C_SDevT,ILM_I_MeanT,ILD_I_SDevT,DFlow,DGap
0.6728723404255288,0.2807017543859649,0.981818181818182,0.022222222222222223,0.03000000000000025,0.02631578947368421,0.7714285714285715,0.07792207792207792,0.6857142857142845,0.1777777777777778,0.9770114942528738,0.06382978723404255,0.0,0.02702702702702703,0.7721518987341774,0.19780219780219782,0.5,0.0
0.5239361702127648,0.046783625730994156,1.0,0.0,0.020000000000000462,0.0,0.9142857142857143,0.07792207792207792,0.6285714285714284,0.04444444444444445,0.9885057471264368,0.08510638297872342,0.01333333333333305,0.10810810810810811,0.8924050632911393,0.15384615384615388,0.5,0.0
0.034574468085106884,0.2807017543859649,0.1,0.17777777777777778,0.9300000000000006,0.2894736842105263,0.3476190476190476,0.6753246753246753,0.39999999999999947,0.44444444444444453,0.45977011494252884,0.8510638297872342,0.7600000000000003,0.8108108108108107,0.658227848101266,0.5384615384615385,0.5,1.0
0.5664893617021254,0.046783625730994156,1.0,0.0,0.020000000000000462,0.0,0.8714285714285714,0.025974025974025972,0.6571428571428565,0.04444444444444445,1.0,0.0,0.01333333333333305,0.10810810810810811,0.8987341772151898,0.06593406593406594,0.5,0.5
0.5026595744680826,0.046783625730994156,0.9909090909090909,0.0,0.010000000000000675,0.0,0.8476190476190475,0.03896103896103896,0.57142857142857,0.04444444444444445,0.9885057471264368,0.04255319148936171,0.0,0.05405405405405406,0.860759493670886,0.12087912087912091,0.5,0.0
0.41755319148935965,0.18713450292397663,0.5181818181818182,0.5777777777777778,0.6200000000000001,0.5526315789473684,0.7523809523809524,0.5454545454545454,0.342857142857141,0.22222222222222224,0.3333333333333334,0.3829787234042553,0.8266666666666668,0.4054054054054054,0.4430379746835445,0.39560439560439564,0.5,0.5
0.3962765957446793,0.3274853801169591,0.5909090909090909,0.37777777777777777,0.6500000000000004,0.34210526315789475,0.7142857142857143,0.2857142857142857,0.39999999999999947,0.22222222222222224,0.39080459770114945,0.46808510638297873,0.8266666666666668,0.48648648648648646,0.518987341772152,0.4505494505494506,0.5,1.0
0.2686170212765957,0.42105263157894735,0.30909090909090914,0.39999999999999997,0.8100000000000005,0.13157894736842105,0.5333333333333332,0.8051948051948051,0.342857142857141,0.31111111111111117,0.2758620689655173,0.5531914893617021,0.9333333333333336,0.5135135135135135,0.6202531645569621,0.4835164835164835,0.5,1.0
0.4601063829787221,0.5614035087719298,0.5090909090909091,0.6222222222222222,0.5600000000000005,0.5,0.6476190476190475,0.7922077922077921,0.285714285714285,0.44444444444444453,0.20689655172413796,0.5106382978723404,0.9466666666666667,0.48648648648648646,0.40506329113924083,0.6373626373626374,1.0,0.5
0.5239361702127648,0.046783625730994156,0.9909090909090909,0.0,0.03000000000000025,0.02631578947368421,0.9476190476190475,0.051948051948051945,0.57142857142857,0.0,0.9885057471264368,0.021276595744680854,0.0,0.02702702702702703,0.9556962025316457,0.021978021978021983,0.5,0.5
0.5239361702127648,0.046783625730994156,1.0,0.0,0.05000000000000071,0.05263157894736842,0.957142857142857,0.025974025974025972,0.6000000000000005,0.0,0.9885057471264368,0.021276595744680854,0.01333333333333305,0.05405405405405406,0.9620253164556962,0.03296703296703297,0.5,0.0
0.5026595744680826,0.046783625730994156,1.0,0.022222222222222223,0.020000000000000462,0.02631578947368421,0.9238095238095237,0.09090909090909091,0.57142857142857,0.0,1.0,0.021276595744680854,0.01333333333333305,0.08108108108108109,0.9240506329113923,0.07692307692307694,0.5,0.0
0.1622340425531924,0.42105263157894735,0.30909090909090914,0.37777777777777777,0.7000000000000002,0.42105263157894735,0.09999999999999998,0.41558441558441556,0.39999999999999947,0.48888888888888893,0.5517241379310346,0.8510638297872342,0.49333333333333346,0.9729729729729729,0.5632911392405066,0.9340659340659341,0.5,0.5
0.5877659574468057,0.46783625730994155,0.7636363636363637,0.5333333333333333,0.3000000000000007,0.5526315789473684,0.6857142857142856,0.8441558441558442,0.19999999999999848,0.5333333333333334,0.20689655172413796,0.6808510638297873,0.8933333333333332,0.7567567567567568,0.15189873417721553,0.7032967032967034,0.5,0.5
0.6941489361702109,0.7017543859649122,0.9181818181818183,0.26666666666666666,0.20000000000000018,0.47368421052631576,0.9047619047619047,0.18181818181818182,0.6571428571428565,0.3555555555555556,0.885057471264368,0.29787234042553196,0.3200000000000003,0.6486486486486487,0.9556962025316457,0.09890109890109891,0.5,0.5
0.14095744680851022,0.42105263157894735,0.2545454545454546,0.4444444444444445,0.8400000000000007,0.2894736842105263,0.22857142857142856,0.6623376623376623,0.08571428571428398,0.31111111111111117,0.06896551724137932,0.4042553191489362,1.0,0.3783783783783784,0.05696202531645614,0.5054945054945055,0.5,0.5
0.5239361702127648,0.0,0.9909090909090909,0.0,0.05000000000000071,0.05263157894736842,0.9238095238095237,0.012987012987012986,0.485714285714286,0.4000000000000001,0.6091954022988507,0.6808510638297873,0.49333333333333346,0.8648648648648649,0.6772151898734178,0.5054945054945055,0.5,0.5
0.1622340425531924,0.18713450292397663,0.21818181818181823,0.3333333333333333,0.8000000000000007,0.368421052631579,0.19999999999999996,0.16883116883116883,0.285714285714285,0.4000000000000001,0.3793103448275862,0.8297872340425533,0.6933333333333328,0.891891891891892,0.3607594936708864,0.7472527472527473,0.5,0.5
0.5239361702127648,0.09356725146198831,0.981818181818182,0.044444444444444446,0.020000000000000462,0.0,0.7952380952380952,0.11688311688311688,0.57142857142857,0.31111111111111117,0.7471264367816093,0.6170212765957447,0.35999999999999943,0.7837837837837838,0.7215189873417723,0.4505494505494506,0.5,0.5
0.5026595744680826,0.0,0.9909090909090909,0.0,0.05000000000000071,0.07894736842105263,0.938095238095238,0.025974025974025972,0.485714285714286,0.3555555555555556,0.632183908045977,0.7659574468085106,0.4800000000000004,0.891891891891892,0.6772151898734178,0.6813186813186813,0.5,0.5
0.5877659574468057,0.046783625730994156,0.9909090909090909,0.0,0.16999999999999993,0.1842105263157895,0.8857142857142856,0.07792207792207792,0.57142857142857,0.31111111111111117,0.8045977011494253,0.4893617021276596,0.3733333333333337,0.6486486486486487,0.689873417721519,0.4505494505494506,0.5,0.5
0.1622340425531924,0.46783625730994155,0.30000000000000004,0.7999999999999999,0.7200000000000006,0.9210526315789473,0.3476190476190476,0.6883116883116883,0.39999999999999947,0.48888888888888893,0.47126436781609204,0.8723404255319149,0.6933333333333328,0.9459459459459459,0.6012658227848103,0.7142857142857144,0.5,0.5
0.5239361702127648,0.046783625730994156,1.0,0.0,0.020000000000000462,0.0,0.8714285714285714,0.06493506493506494,0.6000000000000005,0.0,0.9885057471264368,0.08510638297872342,0.01333333333333305,0.10810810810810811,0.8987341772151898,0.09890109890109891,0.5,0.5
0.6941489361702109,0.3274853801169591,0.8272727272727273,0.26666666666666666,0.4300000000000006,0.39473684210526316,0.9047619047619047,0.15584415584415584,0.6571428571428565,0.22222222222222224,0.7701149425287357,0.4255319148936171,0.5199999999999996,0.5135135135135135,0.8354430379746834,0.17582417582417584,0.5,0.5
0.0,0.2807017543859649,0.18181818181818182,0.4222222222222222,0.8600000000000003,0.368421052631579,0.10952380952380951,0.14285714285714285,0.228571428571429,0.5777777777777778,0.20689655172413796,0.6382978723404256,0.9333333333333336,0.5405405405405406,0.32911392405063317,0.8241758241758242,0.5,1.0
0.33244680851063657,0.5614035087719298,0.31818181818181823,0.39999999999999997,0.7000000000000002,0.368421052631579,0.3095238095238095,0.4675324675324675,0.257142857142857,0.48888888888888893,0.2873563218390805,0.7446808510638298,0.8266666666666668,0.7297297297297298,0.3101265822784813,0.6593406593406593,0.5,0.5
0.5026595744680826,0.0,0.9909090909090909,0.0,0.03000000000000025,0.02631578947368421,0.8809523809523809,0.025974025974025972,0.45714285714285546,0.3555555555555556,0.7011494252873564,0.7659574468085106,0.3333333333333333,0.9459459459459459,0.689873417721519,0.6263736263736264,0.5,0.5
0.5664893617021254,0.09356725146198831,0.9909090909090909,0.0,0.15000000000000036,0.21052631578947367,0.9333333333333332,0.11688311688311688,0.8857142857142855,0.9333333333333333,0.9540229885057473,0.21276595744680854,0.22666666666666657,0.5405405405405406,0.9430379746835444,0.14285714285714288,0.5,0.5
0.4388297872340418,0.3274853801169591,0.5818181818181819,0.35555555555555557,0.6100000000000003,0.1842105263157895,0.6666666666666666,0.45454545454545453,0.45714285714285546,0.22222222222222224,0.4252873563218391,0.5319148936170213,0.7200000000000001,0.43243243243243246,0.5822784810126583,0.4725274725274726,0.5,0.5
0.37499999999999906,0.23391812865497078,0.39090909090909093,0.6444444444444444,0.6800000000000006,0.631578947368421,0.5666666666666667,0.36363636363636365,0.257142857142857,0.3555555555555556,0.25287356321839083,0.574468085106383,0.8800000000000002,0.5675675675675675,0.27215189873417744,0.5494505494505495,0.5,1.0
0.11968085106382993,0.608187134502924,0.30909090909090914,0.6222222222222222,0.7400000000000002,0.6578947368421053,0.2952380952380952,1.0,0.45714285714285546,0.44444444444444453,0.7701149425287357,0.7446808510638298,0.2533333333333327,0.891891891891892,0.689873417721519,0.6703296703296704,0.5,0.5
0.37499999999999906,0.18713450292397663,0.44545454545454555,0.2888888888888889,0.6200000000000001,0.21052631578947367,0.519047619047619,0.41558441558441556,0.6285714285714284,0.48888888888888893,0.7471264367816093,0.6382978723404256,0.2666666666666669,0.7297297297297298,0.7468354430379749,0.39560439560439564,0.5,1.0
0.5239361702127648,0.0,0.9909090909090909,0.0,0.020000000000000462,0.0,0.8809523809523809,0.03896103896103896,0.6000000000000005,0.0,0.9885057471264368,0.0,0.0,0.02702702702702703,0.8987341772151898,0.08791208791208792,0.5,0.0
0.4813829787234024,0.09356725146198831,0.9909090909090909,0.0,0.020000000000000462,0.02631578947368421,0.8333333333333333,0.09090909090909091,0.57142857142857,0.0,0.9885057471264368,0.0,0.0,0.02702702702702703,0.8860759493670886,0.03296703296703297,0.5,0.0
0.33244680851063657,0.37426900584795325,0.6181818181818182,0.7555555555555555,0.5200000000000005,0.7894736842105263,0.5523809523809523,0.8181818181818181,0.514285714285714,0.22222222222222224,0.8735632183908048,0.5319148936170213,0.18666666666666623,0.7027027027027027,0.8481012658227848,0.4725274725274726,0.5,0.5
0.1622340425531924,0.46783625730994155,0.17272727272727276,0.26666666666666666,0.8200000000000003,0.21052631578947367,0.09999999999999998,0.15584415584415584,0.19999999999999848,0.31111111111111117,0.16091954022988503,0.4255319148936171,0.9199999999999994,0.35135135135135137,0.1645569620253168,0.5494505494505495,0.5,0.5
0.6728723404255288,0.608187134502924,0.9636363636363638,0.13333333333333333,0.020000000000000462,0.02631578947368421,0.757142857142857,0.24675324675324675,0.6857142857142845,0.2666666666666667,0.9770114942528738,0.06382978723404255,0.0,0.05405405405405406,0.860759493670886,0.2087912087912088,0.5,0.5
0.5239361702127648,0.09356725146198831,0.9909090909090909,0.0,0.020000000000000462,0.0,0.8285714285714284,0.07792207792207792,0.6571428571428565,0.08888888888888888,0.9885057471264368,0.021276595744680854,0.0,0.0,0.7974683544303799,0.12087912087912091,0.5,0.5
0.6515957446808485,0.46783625730994155,0.9727272727272729,0.06666666666666667,0.03000000000000025,0.02631578947368421,0.7666666666666666,0.10389610389610389,0.6571428571428565,0.22222222222222224,0.9885057471264368,0.04255319148936171,0.0,0.02702702702702703,0.860759493670886,0.07692307692307694,0.5,0.0
0.5026595744680826,0.046783625730994156,0.9909090909090909,0.0,0.020000000000000462,0.02631578947368421,0.8809523809523809,0.0,0.6000000000000005,0.08888888888888888,0.9885057471264368,0.021276595744680854,0.01333333333333305,0.10810810810810811,0.8734177215189873,0.2197802197802198,0.5,0.0
0.37499999999999906,0.18713450292397663,0.39090909090909093,0.4888888888888889,0.7600000000000007,0.39473684210526316,0.6047619047619047,0.24675324675324675,0.257142857142857,0.2666666666666667,0.19540229885057472,0.5106382978723404,0.9733333333333327,0.5135135135135135,0.3544303797468357,0.4835164835164835,0.5,1.0
0.4388297872340418,0.14035087719298245,0.6636363636363637,0.5555555555555556,0.5200000000000005,0.4473684210526316,0.6619047619047619,0.5324675324675324,0.4285714285714275,0.13333333333333333,0.4367816091954024,0.574468085106383,0.7866666666666665,0.5945945945945946,0.5569620253164558,0.30769230769230776,0.5,1.0
0.28989361702127603,0.23391812865497078,0.3636363636363637,0.17777777777777778,0.7300000000000004,0.15789473684210525,0.40952380952380946,0.33766233766233766,0.3714285714285715,0.31111111111111117,0.31034482758620696,0.4893617021276596,0.8266666666666668,0.5135135135135135,0.4556962025316458,0.4395604395604396,0.5,1.0
0.37499999999999906,0.2807017543859649,0.3727272727272728,0.26666666666666666,0.7300000000000004,0.2894736842105263,0.557142857142857,0.4285714285714286,0.314285714285713,0.22222222222222224,0.22988505747126434,0.4255319148936171,0.8933333333333332,0.5135135135135135,0.3797468354430383,0.39560439560439564,0.5,1.0
0.5026595744680826,0.09356725146198831,0.9909090909090909,0.0,0.020000000000000462,0.02631578947368421,0.9095238095238095,0.06493506493506494,0.542857142857142,0.22222222222222224,0.7241379310344829,0.7021276595744682,0.30666666666666603,0.891891891891892,0.7405063291139241,0.4505494505494506,0.5,0.0
0.5239361702127648,0.046783625730994156,0.9909090909090909,0.0,0.020000000000000462,0.0,0.8714285714285714,0.09090909090909091,0.57142857142857,0.1777777777777778,0.8160919540229886,0.6170212765957447,0.2133333333333335,0.7837837837837838,0.7911392405063291,0.38461538461538464,0.5,0.0
0.5026595744680826,0.046783625730994156,0.9909090909090909,0.0,0.040000000000000036,0.05263157894736842,0.9333333333333332,0.025974025974025972,0.6000000000000005,0.0,0.9885057471264368,0.021276595744680854,0.01333333333333305,0.08108108108108109,0.8924050632911393,0.15384615384615388,0.5,0.5
0.5239361702127648,0.09356725146198831,0.9909090909090909,0.0,0.020000000000000462,0.0,0.7333333333333333,0.07792207792207792,0.6000000000000005,0.44444444444444453,0.8275862068965518,0.574468085106383,0.1999999999999993,0.7027027027027027,0.708860759493671,0.4725274725274726,0.5,0.5
0.4813829787234024,0.046783625730994156,0.9909090909090909,0.0,0.03000000000000025,0.02631578947368421,0.9,0.012987012987012986,0.57142857142857,0.0,0.9885057471264368,0.0,0.0266666666666661,0.10810810810810811,0.9367088607594937,0.043956043956043966,0.5,0.5
0.37499999999999906,0.5614035087719298,0.3545454545454546,0.4222222222222222,0.7300000000000004,0.5,0.4476190476190476,0.6623376623376623,0.57142857142857,0.4000000000000001,0.5977011494252874,0.6170212765957447,0.5199999999999996,0.7837837837837838,0.7468354430379749,0.5164835164835165,0.5,0.5
0.5452127659574452,0.0,0.9909090909090909,0.0,0.03000000000000025,0.02631578947368421,0.9142857142857143,0.051948051948051945,0.6000000000000005,0.31111111111111117,0.8045977011494253,0.46808510638297873,0.27999999999999997,0.6216216216216216,0.7594936708860761,0.4725274725274726,0.5,0.5
0.20478723404255297,0.2807017543859649,0.3454545454545455,0.6666666666666666,0.6900000000000004,0.47368421052631576,0.2952380952380952,0.6233766233766234,0.257142857142857,0.4000000000000001,0.4482758620689656,0.9148936170212766,0.586666666666666,1.0,0.41139240506329144,0.8021978021978022,0.5,0.5
0.3962765957446793,0.2807017543859649,0.6454545454545455,0.3111111111111111,0.5100000000000007,0.42105263157894735,0.7047619047619047,0.2727272727272727,0.542857142857142,0.13333333333333333,0.8735632183908048,0.3829787234042553,0.1733333333333332,0.5945945945945946,0.8227848101265822,0.2087912087912088,0.5,0.5
0.5026595744680826,0.09356725146198831,0.9909090909090909,0.0,0.03000000000000025,0.05263157894736842,0.9476190476190475,0.07792207792207792,0.6285714285714284,0.04444444444444445,0.9885057471264368,0.0,0.01333333333333305,0.02702702702702703,0.9493670886075949,0.06593406593406594,0.5,0.5
0.5026595744680826,0.09356725146198831,0.9909090909090909,0.0,0.040000000000000036,0.07894736842105263,0.9523809523809523,0.051948051948051945,0.6285714285714284,0.04444444444444445,0.9885057471264368,0.021276595744680854,0.040000000000000334,0.13513513513513514,0.968354430379747,0.05494505494505495,0.5,0.5
0.5239361702127648,0.14035087719298245,0.9727272727272729,0.08888888888888889,0.0600000000000005,0.10526315789473684,0.8761904761904761,0.051948051948051945,0.57142857142857,0.08888888888888888,0.9425287356321841,0.17021276595744683,0.06666666666666643,0.13513513513513514,0.8797468354430381,0.23076923076923078,0.5,0.5
0.5239361702127648,0.046783625730994156,0.981818181818182,0.022222222222222223,0.07000000000000028,0.15789473684210525,0.9666666666666666,0.09090909090909091,0.57142857142857,0.31111111111111117,0.8160919540229886,0.5957446808510639,0.22666666666666657,0.7297297297297298,0.8101265822784812,0.5494505494505495,0.5,0.5
0.5452127659574452,0.046783625730994156,0.9909090909090909,0.0,0.03000000000000025,0.02631578947368421,0.9142857142857143,0.012987012987012986,0.6285714285714284,0.0,0.9885057471264368,0.0,0.0266666666666661,0.05405405405405406,0.9367088607594937,0.06593406593406594,0.5,0.5
0.5664893617021254,0.046783625730994156,0.9909090909090909,0.0,0.020000000000000462,0.0,0.8095238095238093,0.025974025974025972,0.6285714285714284,0.0,0.9885057471264368,0.0,0.0,0.02702702702702703,0.8860759493670886,0.07692307692307694,0.5,0.0
0.5452127659574452,0.046783625730994156,0.9909090909090909,0.0,0.1900000000000004,0.15789473684210525,0.9333333333333332,0.0,0.6857142857142845,0.04444444444444445,0.9425287356321841,0.19148936170212766,0.293333333333333,0.48648648648648646,0.9746835443037974,0.07692307692307694,0.5,1.0
0.5026595744680826,0.046783625730994156,0.9909090909090909,0.0,0.13000000000000078,0.13157894736842105,0.938095238095238,0.012987012987012986,0.6571428571428565,0.04444444444444445,0.9885057471264368,0.021276595744680854,0.1733333333333332,0.1891891891891892,0.981012658227848,0.043956043956043966,0.5,1.0
